,ID_PRODUCTO,CODIGOPRINCIPAL,NOMBRE,PRECIOSINIVA,STOCK,BODEGA,CATEGORIA,COD_AUXILIAR,PESO,TIPO_SOLUCIONES,CONTROL_SERIES,SUBCATEGORIA,UNIDAD_MEDIDA,MARCA,MODELO,COSTO,ESTADO
10000,878063,ES07783,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 MINI BLANCO,22.32,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07783,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10001,878066,ES07786,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 MINI NEGRO,22.32,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07786,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10002,878064,ES07784,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 MINI ROJO,22.32,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07784,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10003,878062,ES07782,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 MINI VINO,22.32,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07782,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10004,494061,ES07303,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 PRO MAX AZUL OSCURO,26.79,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07303,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10005,494063,ES07304,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 PRO MAX NEGRO,26.79,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07304,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10006,494050,ES07301,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 PRO MAX ROJO,26.79,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07301,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10007,1536328,ESX00261,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 PRO MAX ROJO,26.79,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00261,0,,NO,,UNIDAD,,,4.46,ACTIVO
10008,1536331,ESX00262,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 PRO MAX ROSADO,26.79,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00262,0,,NO,,UNIDAD,,,4.46,ACTIVO
10009,495239,ES07311,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 PRO MAX VERDE MILITAR,26.79,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07311,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10010,494060,ES07302,SILICONE CASE MICROFIBRA MAGSAFE IPHONE 12 PRO MAX VINO,26.79,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07302,0,,NO,SILICONE CASE,UNIDAD,,,4.46,ACTIVO
10011,1457855,ESX00144,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14  AZUL OSCURO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00144,0,,NO,,UNIDAD,,,2.59,ACTIVO
10012,1457857,ESX00145,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14  ROSADO,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00145,0,,NO,,UNIDAD,,,2.59,ACTIVO
10013,1457860,ESX00147,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 BLANCO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00147,0,,NO,,UNIDAD,,,2.59,ACTIVO
10014,1457858,ESX00146,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 LILA,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00146,0,,NO,,UNIDAD,,,2.59,ACTIVO
10015,1457848,ESX00139,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PLUS AZUL OSCURO,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00139,0,,NO,,UNIDAD,,,2.59,ACTIVO
10016,1457854,ESX00143,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PLUS BLANCO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00143,0,,NO,,UNIDAD,,,2.59,ACTIVO
10017,1457853,ESX00142,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PLUS LILA,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00142,0,,NO,,UNIDAD,,,2.59,ACTIVO
10018,1457850,ESX00140,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PLUS NEGRO,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00140,0,,NO,,UNIDAD,,,2.59,ACTIVO
10019,1661143,ESX00354,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PLUS ROJO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00354,0,,NO,,UNIDAD,,,3.57,ACTIVO
10020,1457851,ESX00141,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PLUS ROSADO,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00141,0,,NO,,UNIDAD,,,2.59,ACTIVO
10021,1457840,ESX00134,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO AZUL OSCURO,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00134,0,,NO,,UNIDAD,,,2.59,ACTIVO
10022,1457847,ESX00138,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO BLANCO,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00138,0,,NO,,UNIDAD,,,2.59,ACTIVO
10023,1457845,ESX00137,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO LILA,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00137,0,,NO,,UNIDAD,,,2.59,ACTIVO
10024,1457828,ESX00130,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO MAX AZUL OSCURO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00130,0,,NO,,UNIDAD,,,2.59,ACTIVO
10025,1457838,ESX00133,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO MAX BLANCO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00133,0,,NO,,UNIDAD,,,2.59,ACTIVO
10026,1457837,ESX00132,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO MAX LILA,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00132,0,,NO,,UNIDAD,,,2.59,ACTIVO
10027,1457836,ESX00131,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO MAX ROSADO,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00131,0,,NO,,UNIDAD,,,2.59,ACTIVO
10028,1457842,ESX00135,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO NEGRO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00135,0,,NO,,UNIDAD,,,2.59,ACTIVO
10029,1457843,ESX00136,SILICONE CASE MICROFIBRA PROTECCION DE CAMARA IPHONE 14 PRO ROSADO,13.39,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ESX00136,0,,NO,,UNIDAD,,,2.59,ACTIVO
10030,169794,0020051,SILICONE CASE MICROFIBRA REDMI MI 8 AMARRILLO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20051,0,,NO,,UNIDAD,,,0.0,ACTIVO
10031,169795,0020052,SILICONE CASE MICROFIBRA REDMI MI 8 AZUL OSCURO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20052,0,,NO,,UNIDAD,,,0.0,ACTIVO
10032,169585,0020053,SILICONE CASE MICROFIBRA REDMI MI 8 LILA,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20053,0,,NO,SILICONE CASE,UNIDAD,,,0.0,ACTIVO
10033,169796,0020054,SILICONE CASE MICROFIBRA REDMI MI 8 NEGRO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20054,0,,NO,SILICONE CASE,UNIDAD,,,0.0,ACTIVO
10034,169797,0020055,SILICONE CASE MICROFIBRA REDMI MI 8 ROJO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20055,0,,NO,SILICONE CASE,UNIDAD,,,0.0,ACTIVO
10035,169798,0020056,SILICONE CASE MICROFIBRA REDMI MI 8 ROSA NEON,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20056,0,,NO,SILICONE CASE,UNIDAD,,,0.0,ACTIVO
10036,169810,0020011,SILICONE CASE MICROFIBRA REDMI MI 8A AMARRILLO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20011,0,,NO,,UNIDAD,,,0.0,ACTIVO
10037,169811,0020014,SILICONE CASE MICROFIBRA REDMI MI 8A AZUL OSCURO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20014,0,,NO,,UNIDAD,,,0.0,ACTIVO
10038,169812,0020010,SILICONE CASE MICROFIBRA REDMI MI 8A LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20010,0,,NO,,UNIDAD,,,0.0,ACTIVO
10039,169813,0020015,SILICONE CASE MICROFIBRA REDMI MI 8A NEGRO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20015,0,,NO,,UNIDAD,,,0.0,ACTIVO
10040,169814,0020012,SILICONE CASE MICROFIBRA REDMI MI 8A ROJO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20012,0,,NO,,UNIDAD,,,0.0,ACTIVO
10041,169815,0020013,SILICONE CASE MICROFIBRA REDMI MI 8A ROSA NEON,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20013,0,,NO,,UNIDAD,,,0.0,ACTIVO
10042,169663,0020002,SILICONE CASE MICROFIBRA REDMI MI 9T AMARRILLO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20002,0,,NO,,UNIDAD,,,2.23,ACTIVO
10043,169664,0020003,SILICONE CASE MICROFIBRA REDMI MI 9T AZUL OSCURO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20003,0,,NO,,UNIDAD,,,0.0,ACTIVO
10044,168034,0020001,SILICONE CASE MICROFIBRA REDMI MI 9T LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20001,0,,NO,,UNIDAD,,,0.0,ACTIVO
10045,169665,0020050,SILICONE CASE MICROFIBRA REDMI MI 9T LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20050,0,,NO,,UNIDAD,,,0.0,ACTIVO
10046,169666,0020000,SILICONE CASE MICROFIBRA REDMI MI 9T NEGRO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),20000,0,,NO,,UNIDAD,,,0.0,ACTIVO
10047,169667,0019999,SILICONE CASE MICROFIBRA REDMI MI 9T ROSA NEON,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),19999,0,,NO,,UNIDAD,,,0.0,ACTIVO
10048,169702,0019995,SILICONE CASE MICROFIBRA REDMI NOTE 10/NOTE 10 PRO AMARRILLO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),19995,0,,NO,,UNIDAD,,,0.0,ACTIVO
10049,1194655,ES08604,SILICONE CASE MICROFIBRA REDMI NOTE 10/NOTE 10 PRO AZUL OSCURO,11.160714,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES08604,0,,NO,SILICONE CASE,UNIDAD,,,2.5,ACTIVO
10050,169703,0019997,SILICONE CASE MICROFIBRA REDMI NOTE 10/NOTE 10 PRO AZUL OSCURO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),19997,0,,NO,,UNIDAD,,,0.0,ACTIVO
10051,169704,0019998,SILICONE CASE MICROFIBRA REDMI NOTE 10/NOTE 10 PRO NEGRO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),19998,0,,NO,,UNIDAD,,,2.5,ACTIVO
10052,1194654,ES08603,SILICONE CASE MICROFIBRA REDMI NOTE 10/NOTE 10 PRO PLOMO,11.160714,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES08603,0,,NO,,UNIDAD,,,2.5,ACTIVO
10053,169705,0019996,SILICONE CASE MICROFIBRA REDMI NOTE 10/NOTE 10 PRO ROSA NEON,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),19996,0,,NO,SILICONE CASE,UNIDAD,,,0.0,ACTIVO
10054,168113,0013721,SILICONE CASE MICROFIBRA SAM A10S AMARILLO,17.857143,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13721,0,,NO,,UNIDAD,,,2.5,ACTIVO
10055,168114,0013723,SILICONE CASE MICROFIBRA SAM A10S AZUL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13723,0,,NO,,UNIDAD,,,4.0,ACTIVO
10056,168115,0013725,SILICONE CASE MICROFIBRA SAM A10S FUCSIA,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13725,0,,NO,,UNIDAD,,,4.0,ACTIVO
10057,168116,0013720,SILICONE CASE MICROFIBRA SAM A10S LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13720,0,,NO,,UNIDAD,,,4.0,ACTIVO
10058,168117,0013722,SILICONE CASE MICROFIBRA SAM A10S NEGRO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13722,0,,NO,,UNIDAD,,,3.57,ACTIVO
10059,168118,0013718,SILICONE CASE MICROFIBRA SAM A10S PIEL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13718,0,,NO,,UNIDAD,,,5.0,ACTIVO
10060,168119,0013724,SILICONE CASE MICROFIBRA SAM A10S ROJO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13724,0,,NO,,UNIDAD,,,0.0,ACTIVO
10061,168189,0013759,SILICONE CASE MICROFIBRA SAM A20S AMARILLO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13759,0,,NO,,UNIDAD,,,4.0,ACTIVO
10062,168190,0013756,SILICONE CASE MICROFIBRA SAM A20S AZUL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13756,0,,NO,,UNIDAD,,,4.0,ACTIVO
10063,168191,0013757,SILICONE CASE MICROFIBRA SAM A20S FUCSIA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13757,0,,NO,,UNIDAD,,,2.5,ACTIVO
10064,168192,0013762,SILICONE CASE MICROFIBRA SAM A20S LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13762,0,,NO,,UNIDAD,,,4.0,ACTIVO
10065,168193,0013758,SILICONE CASE MICROFIBRA SAM A20S NEGRO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13758,0,,NO,,UNIDAD,,,4.0,ACTIVO
10066,168194,0013761,SILICONE CASE MICROFIBRA SAM A20S PIEL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13761,0,,NO,,UNIDAD,,,4.0,ACTIVO
10067,168195,0013760,SILICONE CASE MICROFIBRA SAM A20S ROJO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13760,0,,NO,,UNIDAD,,,4.0,ACTIVO
10068,168259,0015876,SILICONE CASE MICROFIBRA SAM A30S/A50S AMARILLO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),15876,0,,NO,,UNIDAD,,,4.0,ACTIVO
10069,168260,0015871,SILICONE CASE MICROFIBRA SAM A30S/A50S AZUL CLARO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),15871,0,,NO,,UNIDAD,,,0.0,ACTIVO
10070,168261,0015872,SILICONE CASE MICROFIBRA SAM A30S/A50S AZUL OSCURO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),15872,0,,NO,,UNIDAD,,,0.0,ACTIVO
10071,168262,0015873,SILICONE CASE MICROFIBRA SAM A30S/A50S FUCSIA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),15873,0,,NO,,UNIDAD,,,0.0,ACTIVO
10072,168263,0015874,SILICONE CASE MICROFIBRA SAM A30S/A50S LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),15874,0,,NO,,UNIDAD,,,0.0,ACTIVO
10073,168264,0014867,SILICONE CASE MICROFIBRA SAM A30S/A50S NEGRO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),14867,0,,NO,,UNIDAD,,,0.0,ACTIVO
10074,168265,0015875,SILICONE CASE MICROFIBRA SAM A30S/A50S PIEL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),15875,0,,NO,,UNIDAD,,,0.0,ACTIVO
10075,168363,0013847,SILICONE CASE MICROFIBRA SAM A50 AMARILLO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13847,0,,NO,,UNIDAD,,,4.0,ACTIVO
10076,168364,0013846,SILICONE CASE MICROFIBRA SAM A50 AZUL OSCURO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13846,0,,NO,,UNIDAD,,,4.0,ACTIVO
10077,168365,0013844,SILICONE CASE MICROFIBRA SAM A50 CELESTE,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13844,0,,NO,,UNIDAD,,,5.0,ACTIVO
10078,168366,0013849,SILICONE CASE MICROFIBRA SAM A50 FUCSIA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13849,0,,NO,,UNIDAD,,,4.0,ACTIVO
10079,168367,0013828,SILICONE CASE MICROFIBRA SAM A50 LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13828,0,,NO,,UNIDAD,,,0.0,ACTIVO
10080,168368,0013845,SILICONE CASE MICROFIBRA SAM A50 NEGRO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13845,0,,NO,,UNIDAD,,,4.0,ACTIVO
10081,168369,0013848,SILICONE CASE MICROFIBRA SAM A50 PIEL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13848,0,,NO,,UNIDAD,,,4.0,ACTIVO
10082,168858,0013783,SILICONE CASE MICROFIBRA SAM NOTE 10 AMARILLO,17.857143,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13783,0,,NO,,UNIDAD,,,4.0,ACTIVO
10083,168859,0013782,SILICONE CASE MICROFIBRA SAM NOTE 10 AZUL,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13782,0,,NO,,UNIDAD,,,4.0,ACTIVO
10084,168860,0013781,SILICONE CASE MICROFIBRA SAM NOTE 10 LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13781,0,,NO,,UNIDAD,,,4.0,ACTIVO
10085,168861,0013784,SILICONE CASE MICROFIBRA SAM NOTE 10 NEGRO,17.857143,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13784,0,,NO,,UNIDAD,,,4.0,ACTIVO
10086,168862,0013780,SILICONE CASE MICROFIBRA SAM NOTE 10 PIEL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13780,0,,NO,,UNIDAD,,,4.0,ACTIVO
10087,168887,0013775,SILICONE CASE MICROFIBRA SAM NOTE 10 PLUS AMARILLO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13775,0,,NO,,UNIDAD,,,4.0,ACTIVO
10088,168888,0013777,SILICONE CASE MICROFIBRA SAM NOTE 10 PLUS AZUL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13777,0,,NO,,UNIDAD,,,3.0,ACTIVO
10089,168889,0013776,SILICONE CASE MICROFIBRA SAM NOTE 10 PLUS LILA,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13776,0,,NO,,UNIDAD,,,1.0,ACTIVO
10090,168890,0013778,SILICONE CASE MICROFIBRA SAM NOTE 10 PLUS NEGRO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13778,0,,NO,,UNIDAD,,,4.0,ACTIVO
10091,168891,0013773,SILICONE CASE MICROFIBRA SAM NOTE 10 PLUS PIEL,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13773,0,,NO,,UNIDAD,,,1.0,ACTIVO
10092,168892,0013774,SILICONE CASE MICROFIBRA SAM NOTE 10 PLUS ROJO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13774,0,,NO,,UNIDAD,,,4.0,ACTIVO
10093,168863,0013779,SILICONE CASE MICROFIBRA SAM NOTE 10 ROJO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13779,0,,NO,,UNIDAD,,,4.0,ACTIVO
10094,168994,0013790,SILICONE CASE MICROFIBRA SAM S10 AMARILLO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13790,0,,NO,,UNIDAD,,,4.0,ACTIVO
10095,168995,0013787,SILICONE CASE MICROFIBRA SAM S10 AZUL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13787,0,,NO,,UNIDAD,,,4.0,ACTIVO
10096,168996,0013789,SILICONE CASE MICROFIBRA SAM S10 FUCSIA,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13789,0,,NO,,UNIDAD,,,4.0,ACTIVO
10097,168997,0013785,SILICONE CASE MICROFIBRA SAM S10 LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13785,0,,NO,,UNIDAD,,,4.0,ACTIVO
10098,168998,0013786,SILICONE CASE MICROFIBRA SAM S10 NEGRO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13786,0,,NO,,UNIDAD,,,0.0,ACTIVO
10099,168999,0013791,SILICONE CASE MICROFIBRA SAM S10 PIEL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13791,0,,NO,,UNIDAD,,,4.0,ACTIVO
10100,169069,0013752,SILICONE CASE MICROFIBRA SAM S10 PLUS AMARILLO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13752,0,,NO,,UNIDAD,,,4.0,ACTIVO
10101,169070,0013753,SILICONE CASE MICROFIBRA SAM S10 PLUS AZUL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13753,0,,NO,,UNIDAD,,,4.0,ACTIVO
10102,169074,0013749,SILICONE CASE MICROFIBRA SAM S10 PLUS CELESTE,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13749,0,,NO,,UNIDAD,,,4.0,ACTIVO
10103,169071,0013750,SILICONE CASE MICROFIBRA SAM S10 PLUS FUCSIA,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13750,0,,NO,,UNIDAD,,,4.0,ACTIVO
10104,169072,0013755,SILICONE CASE MICROFIBRA SAM S10 PLUS LILA,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13755,0,,NO,,UNIDAD,,,4.0,ACTIVO
10105,169073,0013754,SILICONE CASE MICROFIBRA SAM S10 PLUS NEGRO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13754,0,,NO,,UNIDAD,,,4.0,ACTIVO
10106,169075,0013740,SILICONE CASE MICROFIBRA SAM S10 PLUS PIEL,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13740,0,,NO,,UNIDAD,,,4.0,ACTIVO
10107,169076,0013751,SILICONE CASE MICROFIBRA SAM S10 PLUS ROJO,17.86,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13751,0,,NO,,UNIDAD,,,4.0,ACTIVO
10108,169000,0013788,SILICONE CASE MICROFIBRA SAM S10 ROJO,17.86,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13788,0,,NO,,UNIDAD,,,4.0,ACTIVO
10109,412685,ES07026,SILICONE CASE MICROFIBRA SAMSUNG NOTE 20 AMARRILLO,13.392857,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07026,0,,NO,SILICONE CASE,UNIDAD,,,2.9,ACTIVO
10110,412697,ES07032,SILICONE CASE MICROFIBRA SAMSUNG NOTE 20 CELESTE,13.392857,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07032,0,,NO,SILICONE CASE,UNIDAD,,,2.9,ACTIVO
10111,412691,ES07028,SILICONE CASE MICROFIBRA SAMSUNG NOTE 20 LILA,13.392857,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07028,0,,NO,SILICONE CASE,UNIDAD,,,2.9,ACTIVO
10112,412688,ES07027,SILICONE CASE MICROFIBRA SAMSUNG NOTE 20 NEGRO,13.392857,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07027,0,,NO,SILICONE CASE,UNIDAD,,,2.9,ACTIVO
10113,412683,ES07024,SILICONE CASE MICROFIBRA SAMSUNG NOTE 20 ROJO,13.392857,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07024,0,,NO,SILICONE CASE,UNIDAD,,,2.9,ACTIVO
10114,412684,ES07025,SILICONE CASE MICROFIBRA SAMSUNG NOTE 20 ROSADO,13.392857,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07025,0,,NO,SILICONE CASE,UNIDAD,,,2.9,ACTIVO
10115,412696,ES07031,SILICONE CASE MICROFIBRA SAMSUNG NOTE 20 SALMON,13.392857,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07031,0,,NO,SILICONE CASE,UNIDAD,,,2.9,ACTIVO
